lat,lon,city,state,address,elementary,middle,high,property_url
42.436303,-71.406297,Concord,MA,53 Spring Rd,Willard,Concord Middle School,Concord Carlisle Hs,https://www.realtor.com/realestateandhomes-detail/53-Spring-Rd_Concord_MA_01742_M42698-18348
42.467268,-71.346281,Concord,MA,38 Ripley Hill Rd,Alcott,,Cchs,https://www.realtor.com/realestateandhomes-detail/38-Ripley-Hill-Rd_Concord_MA_01742_M41675-30337
42.492085,-71.390444,Concord,MA,784 Strawberry Hill Rd,Thoreau Elementary,Concord Middle School,Cchs,https://www.realtor.com/realestateandhomes-detail/784-Strawberry-Hill-Rd_Concord_MA_01742_M39096-87281
42.43004,-71.376797,Concord,MA,20 Powder Mill Rd,Willard Elementary,Concord Middle,Cchs,https://www.realtor.com/realestateandhomes-detail/20-Powder-Mill-Rd_Concord_MA_01742_M30650-73586
42.457717,-71.358859,Concord,MA,32 Thoreau St Unit 32,Alcott,,Cchs,https://www.realtor.com/realestateandhomes-detail/32-Thoreau-St_Concord_MA_01742_M47936-73038
42.501797,-71.330724,Concord,MA,1722 Monument St,Alcott,,Cchs,https://www.realtor.com/realestateandhomes-detail/1722-Monument-St_Concord_MA_01742_M42795-85877
42.455962,-71.371311,Concord,MA,653 Main St,Thoreau,,Cchs,https://www.realtor.com/realestateandhomes-detail/653-Main-St_Concord_MA_01742_M44932-78757
42.473899,-71.387593,Concord,MA,60 Lanes End,Thoreau,,Cchs,https://www.realtor.com/realestateandhomes-detail/60-Lanes-End_Concord_MA_01742_M40525-71722
42.44718,-71.41316,Concord,MA,62 Edgewood Rd,Thoreau,Concord Ms,Concord Carlisle Rhs,https://www.realtor.com/realestateandhomes-detail/62-Edgewood-Rd_Concord_MA_01742_M31103-55559
42.466599,-71.325023,Concord,MA,68 Dalton Rd,Alcott,Concord Middle School,Concord-Carlisle Hs,https://www.realtor.com/realestateandhomes-detail/68-Dalton-Rd_Concord_MA_01742_M44082-24059
42.46954,-71.382906,Concord,MA,127 Lee Dr,Thoreau,,Cchs,https://www.realtor.com/realestateandhomes-detail/127-Lee-Dr_Concord_MA_01742_M35390-70482
42.450378,-71.412598,Concord,MA,1844 Main St,Thoreau,Concord,Concord-Carlisle Hs,https://www.realtor.com/realestateandhomes-detail/1844-Main-St_Concord_MA_01742_M44648-84554
42.424869,-71.384362,Concord,MA,32 Fern St,Willard,Concord Middle,,https://www.realtor.com/realestateandhomes-detail/32-Fern-St_Concord_MA_01742_M30612-72460
42.471152,-71.331151,Concord,MA,105 Prescott Rd,Alcott,,Cchs,https://www.realtor.com/realestateandhomes-detail/105-Prescott-Rd_Concord_MA_01742_M41627-67114
42.498429,-71.338985,Concord,MA,215 Monument Farm Rd,Alcott,,Cchs,https://www.realtor.com/realestateandhomes-detail/215-Monument-Farm-Rd_Concord_MA_01742_M39517-16263
42.454803,-71.361125,Concord,MA,88 Southfield Rd,Thoreau,,Cchs,https://www.realtor.com/realestateandhomes-detail/88-Southfield-Rd_Concord_MA_01742_M47700-01828
42.463913,-71.364232,Concord,MA,29 Willard Cmn,Willard,,Cchs,https://www.realtor.com/realestateandhomes-detail/29-Willard-Cmn_Concord_MA_01742_M43129-86128
42.461649,-71.336725,Concord,MA,23 Revolutionary Rd,Alcott,,Cchs,https://www.realtor.com/realestateandhomes-detail/23-Revolutionary-Rd_Concord_MA_01742_M39686-35001
42.458745,-71.347386,Concord,MA,70 Lexington Rd,Alcott,,Cchs,https://www.realtor.com/realestateandhomes-detail/70-Lexington-Rd_Concord_MA_01742_M39100-52939
42.430189,-71.389188,Concord,MA,56 Seymour St,Willard,Ccms,Cchs,https://www.realtor.com/realestateandhomes-detail/56-Seymour-St_Concord_MA_01742_M97487-41496
42.465053,-71.364279,Concord,MA,343 Nashawtuc Rd,Willard,Concord Middle,Cchs,https://www.realtor.com/realestateandhomes-detail/343-Nashawtuc-Rd_Concord_MA_01742_M36888-79571
42.458984,-71.344525,Concord,MA,152 Partridge Ln,Alcott,,Cchs,https://www.realtor.com/realestateandhomes-detail/152-Partridge-Ln_Concord_MA_01742_M47558-07356
42.442119,-71.388268,Concord,MA,135 Williams Rd,Willard,,Cchs,https://www.realtor.com/realestateandhomes-detail/135-Williams-Rd_Concord_MA_01742_M47969-45104
42.453943,-71.378616,Concord,MA,56 Old Marlboro Rd,Willard,,Cchs,https://www.realtor.com/realestateandhomes-detail/56-Old-Marlboro-Rd_Concord_MA_01742_M47955-80083
42.474276,-71.389291,Concord,MA,94 College Rd,Thoreau,Sanborn/Peabody,Cchs,https://www.realtor.com/realestateandhomes-detail/94-College-Rd_Concord_MA_01742_M41082-47040
42.451589,-71.413045,Concord,MA,1814 Main St,Thoreau,Concord Middle School,Concord-Carlisle Hs,https://www.realtor.com/realestateandhomes-detail/1814-Main-St_Concord_MA_01742_M39556-29187
42.474833,-71.323492,Concord,MA,65 Mallard Dr,Alcott,Concord,Concord-Carlisle,https://www.realtor.com/realestateandhomes-detail/65-Mallard-Dr_Concord_MA_01742_M41073-89923
42.452259,-71.412445,Concord,MA,39 Winslow St,Thoreau,,Cchs,https://www.realtor.com/realestateandhomes-detail/39-Winslow-St_Concord_MA_01742_M46554-97405
42.45439,-71.403424,Concord,MA,189 Conant St Unit 189,Thoreau,,Cchs,https://www.realtor.com/realestateandhomes-detail/189-Conant-St_Concord_MA_01742_M47980-19793
42.457241,-71.384479,Concord,MA,14 Concord Greene Unit 8,Willard,,Cchs,https://www.realtor.com/realestateandhomes-detail/14-Concord-Greene-Unit-8_Concord_MA_01742_M37988-14101
42.434783,-71.400791,Concord,MA,38 Blueberry Ln,Willard,,Cchs,https://www.realtor.com/realestateandhomes-detail/38-Blueberry-Ln_Concord_MA_01742_M48050-76081
42.45845,-71.353765,Concord,MA,46 Sudbury Rd,Alcott,,Cchs,https://www.realtor.com/realestateandhomes-detail/46-Sudbury-Rd_Concord_MA_01742_M44085-66453
42.476444,-71.401352,Concord,MA,25 Black Horse Pl Unit 25,Thoreau,Concord Middle,Cchs,https://www.realtor.com/realestateandhomes-detail/25-Black-Horse-Pl_Concord_MA_01742_M30953-24297
42.45831,-71.352256,Concord,MA,25 Stow St,Alcott,Concord,Concord Carlisle High School,https://www.realtor.com/realestateandhomes-detail/25-Stow-St_Concord_MA_01742_M45669-16259
42.469243,-71.374355,Concord,MA,308 Musterfield Rd,Willard,,Cchs,https://www.realtor.com/realestateandhomes-detail/308-Musterfield-Rd_Concord_MA_01742_M43940-29587
42.478055,-71.395733,Concord,MA,518 Annursnac Hill Rd,Thoreau,,Cchs,https://www.realtor.com/realestateandhomes-detail/518-Annursnac-Hill-Rd_Concord_MA_01742_M39529-53040
42.458562,-71.407894,Concord,MA,297 Laws Brook Rd,Thoreau Elementary,,Cchs,https://www.realtor.com/realestateandhomes-detail/297-Laws-Brook-Rd_Concord_MA_01742_M44552-90943
42.450377,-71.412597,Concord,MA,1844 Main St Unit 1,Thoreau,Concord,Concord-Carlisle Hs,https://www.realtor.com/realestateandhomes-detail/1844-Main-St-1_Concord_MA_01742_M96825-98581
42.460188,-71.371162,Concord,MA,263 Elm St,Willard,Concord Middle,Cchs,https://www.realtor.com/realestateandhomes-detail/263-Elm-St_Concord_MA_01742_M46899-58435
42.431345,-71.384251,Concord,MA,244 Powder Mill Rd,Willard,Concord Middle,Cchs,https://www.realtor.com/realestateandhomes-detail/244-Powder-Mill-Rd_Concord_MA_01742_M49022-95924
42.46069,-71.336251,Concord,MA,51 Revolutionary Rd,Alcott Elementary,,Cchs,https://www.realtor.com/realestateandhomes-detail/51-Revolutionary-Rd_Concord_MA_01742_M46236-58472
42.45439,-71.403424,Concord,MA,189 Conant St Unit 189,Thoreau,,Cchs,https://www.realtor.com/realestateandhomes-detail/189-Conant-St_Concord_MA_01742_M47980-19793
42.46961,-71.322459,Concord,MA,22 Hatch Farm Ln Unit 22,Alcott,,Cchs,https://www.realtor.com/realestateandhomes-detail/22-Hatch-Farm-Ln_Concord_MA_01742_M98127-23199
42.455906,-71.353156,Concord,MA,150 Hubbard St Unit B,Alcott,,Cchs,https://www.realtor.com/realestateandhomes-detail/150-Hubbard-St-B_Concord_MA_01742_M47547-67394
42.460716,-71.374095,Concord,MA,42 Crescent Rd,Willard,,Cchs,https://www.realtor.com/realestateandhomes-detail/42-Crescent-Rd_Concord_MA_01742_M45246-93946
42.462016,-71.37774,Concord,MA,161 Crescent Rd,Willard,Concord Middle,Cchs,https://www.realtor.com/realestateandhomes-detail/161-Crescent-Rd_Concord_MA_01742_M43537-41251
42.456578,-71.359567,Concord,MA,89 Grant St,Willard,,Cchs,https://www.realtor.com/realestateandhomes-detail/89-Grant-St_Concord_MA_01742_M45605-18196
42.453733,-71.353337,Concord,MA,24 Fielding St,Alcott Elementary,Sanborn Middle School,Concord-Carlisle Regional High,https://www.realtor.com/realestateandhomes-detail/24-Fielding-St_Concord_MA_01742_M45849-08892
42.456968,-71.398534,Concord,MA,54 Maple St,Thoreau,,Cchs,https://www.realtor.com/realestateandhomes-detail/54-Maple-St_Concord_MA_01742_M42391-11212
42.420467,-71.385582,Concord,MA,40 Rookery Ln Unit 5,Willard,Concord Middle,Concord-Carlisl,https://www.realtor.com/realestateandhomes-detail/40-Rookery-Ln-5_Concord_MA_01742_M92038-19123
42.420818,-71.386673,Concord,MA,72 Rookery Ln Unit 3,Willard,Concord Middle,Concord-Carlisl,https://www.realtor.com/realestateandhomes-detail/72-Rookery-Ln-3_Concord_MA_01742_M91914-06957
42.458323,-71.372014,Concord,MA,93 Nashoba Rd,Willard,Concord Middle School,Cchs,https://www.realtor.com/realestateandhomes-detail/93-Nashoba-Rd_Concord_MA_01742_M38399-18436
42.430393,-71.378009,Concord,MA,18B Powder Mill Rd,Willard Elementary,Concord Middle,Cchs,https://www.realtor.com/realestateandhomes-detail/18-Powder-Mill-Rd_Concord_MA_01742_M43013-67865
42.420628,-71.386093,Concord,MA,56 Rookery Ln Unit 4,Willard,Concord Middle,Concord-Carlisl,https://www.realtor.com/realestateandhomes-detail/56-Rookery-Ln-Unit-4_Concord_MA_01742_M98631-43900
42.476094,-71.386188,Concord,MA,18 Isaac Davis Rd,Thoreau,,Cchs,https://www.realtor.com/realestateandhomes-detail/18-Isaac-Davis-Rd_Concord_MA_01742_M40041-86710
42.452568,-71.348991,Concord,MA,353 Thoreau St,Alcott,Concord Middle,Cchs,https://www.realtor.com/realestateandhomes-detail/353-Thoreau-St_Concord_MA_01742_M41063-32659
42.453188,-71.349609,Concord,MA,180 Laurel St,Alcott,,Cchs,https://www.realtor.com/realestateandhomes-detail/180-Laurel-St_Concord_MA_01742_M41020-09809
42.476444,-71.401352,Concord,MA,25 Black Horse Pl Unit 25,Thoreau,Concord Middle,Cchs,https://www.realtor.com/realestateandhomes-detail/25-Black-Horse-Pl_Concord_MA_01742_M30953-24297
42.434419,-71.368654,Concord,MA,136 Holden Wood Rd,Willard,Concord Middle,Cchs,https://www.realtor.com/realestateandhomes-detail/136-Holden-Wood-Rd_Concord_MA_01742_M30392-85554
42.507016,-72.709449,Conway,MA,87 Ashfield Rd,Conway Grammar School,Frontier Regional School,Frontier Regional School,https://www.realtor.com/realestateandhomes-detail/87-Ashfield-Rd_Conway_MA_01341_M32643-19876
42.481254,-72.663676,Conway,MA,40 Whately Glen Rd,Conway Elem.,Frontier,Frontier,https://www.realtor.com/realestateandhomes-detail/40-Whately-Glen-Rd_Conway_MA_01341_M45770-12883
42.541217,-72.691841,Conway,MA,288 Truce Rd,Conway Elementary,Frontier Reg Middle School,Frontier Reg High School,https://www.realtor.com/realestateandhomes-detail/288-Truce-Rd_Conway_MA_01341_M32675-62013
42.51397,-72.667406,Conway,MA,Boyden Rd,Conway,,,https://www.realtor.com/realestateandhomes-detail/Boyden-Rd_Conway_MA_01341_M94037-08476
42.276045,-71.521604,Cordaville,MA,2 Watkins Ln,Finn / Woodward,Neary / Trottier,Algonquin,https://www.realtor.com/realestateandhomes-detail/2-Watkins-Ln_Southborough_MA_01772_M38290-18927
42.267152,-71.535462,Cordaville,MA,45 Highland St,Finn / Neary,P. Brent Trottier,Algonquin Or Assabet Rvhs,https://www.realtor.com/realestateandhomes-detail/45-Highland-St_Southborough_MA_01772_M44660-45576
42.273533,-71.513936,Cordaville,MA,39 Darlene Dr,Finn/Neary/Wdwd,Trottier,Algonquin Reg'l,https://www.realtor.com/realestateandhomes-detail/39-Darlene-Dr_Southborough_MA_01772_M36748-47797
42.277124,-71.516436,Cordaville,MA,8 Ted Ln,Finn/Neary/Woodward,Trottier,Algonquin,https://www.realtor.com/realestateandhomes-detail/8-Ted-Ln_Southborough_MA_01772_M31603-63121
42.264684,-71.542681,Cordaville,MA,18 Wood St,Finn / Woodward / Neary,Trottier,Arhs,https://www.realtor.com/realestateandhomes-detail/18-Wood-St_Southborough_MA_01772_M34739-18761
42.28099,-71.502955,Cordaville,MA,2 Garrison Ln,Finn/Neary/Wood,Trottier,Algonquin,https://www.realtor.com/realestateandhomes-detail/2-Garrison-Ln_Southborough_MA_01772_M39302-40228
42.481438,-73.158394,Dalton,MA,70 Franklin St,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/70-Franklin-St_Dalton_MA_01226_M46245-90640
42.460905,-73.141221,Dalton,MA,488 East St,,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/488-East-St_Dalton_MA_01226_M33593-33509
42.468694,-73.133845,Dalton,MA,191 Fox Rd,,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/191-Fox-Rd_Dalton_MA_01226_M43658-63291
42.474576,-73.148593,Dalton,MA,24 Mountain View Ter,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/24-Mountain-View-Ter_Dalton_MA_01226_M40773-30125
42.462248,-73.176031,Dalton,MA,51 Patricia Ave,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/51-Patricia-Ave_Dalton_MA_01226_M37348-99677
42.47779,-73.17646,Dalton,MA,93 Pine St,Craneville,Nesacuss,Wahconah,https://www.realtor.com/realestateandhomes-detail/93-Pine-St_Dalton_MA_01226_M42801-07417
42.453406,-73.188791,Dalton,MA,18 Elaine Ave,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/18-Elaine-Ave_Dalton_MA_01226_M43456-62582
42.472867,-73.155819,Dalton,MA,40 Depot St,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/40-Depot-St_Dalton_MA_01226_M43795-70218
42.47448,-73.155628,Dalton,MA,1 Riverview Dr,Craneville,Nesacuss,Wahconah,https://www.realtor.com/realestateandhomes-detail/1-Riverview-Dr_Dalton_MA_01226_M42854-73713
42.465029,-73.175192,Dalton,MA,147 Patricia Ave,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/147-Patricia-Ave_Dalton_MA_01226_M36976-71001
42.463426,-73.179343,Dalton,MA,97 Elmore Dr,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/97-Elmore-Dr_Dalton_MA_01226_M36945-03396
42.47779,-73.17646,Dalton,MA,93 Pine St,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/93-Pine-St_Dalton_MA_01226_M42801-07417
42.475343,-73.154136,Dalton,MA,45 Otis Ave,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/45-Otis-Ave_Dalton_MA_01226_M36402-06917
42.475582,-73.158379,Dalton,MA,60 North St Apt 18,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/60-North-St-Apt-18_Dalton_MA_01226_M31297-00771
42.475582,-73.158379,Dalton,MA,60 North St Apt 16,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/60-North-St-Apt-16_Dalton_MA_01226_M47620-64702
42.477576,-73.165492,Dalton,MA,187 High St,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/187-High-St_Dalton_MA_01226_M36354-36877
42.417635,-73.197388,Dalton,MA,408 Washington Mountain Rd,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/408-Washington-Mountain-Rd_Dalton_MA_01226_M45005-72732
42.475467,-73.167124,Dalton,MA,94 1st St,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/94-1st-St_Dalton_MA_01226_M46776-94608
42.47448,-73.155628,Dalton,MA,1 Riverview Dr,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/1-Riverview-Dr_Dalton_MA_01226_M42854-73713
42.477657,-73.175554,Dalton,MA,169 Park Ave,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/169-Park-Ave_Dalton_MA_01226_M46676-32804
42.481601,-73.161355,Dalton,MA,20 Prospect St,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/20-Prospect-St_Dalton_MA_01226_M40595-71941
42.456247,-73.177881,Dalton,MA,127 Pinecrest Dr,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/127-Pinecrest-Dr_Dalton_MA_01226_M43885-25416
42.453465,-73.186876,Dalton,MA,29 Norwich Dr,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/29-Norwich-Dr_Dalton_MA_01226_M43155-88966
42.429823,-73.194652,Dalton,MA,45 Washington Mountain Rd,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/45-Washington-Mountain-Rd_Dalton_MA_01226_M45551-11666
42.486114,-73.132842,Dalton,MA,163 Cleveland Rd,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/163-Cleveland-Rd_Dalton_MA_01226_M48924-20969
42.467393,-73.186495,Dalton,MA,Crane Ave Ste 2,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/2-Crane-Ave_Dalton_MA_01226_M91027-72727
42.48506,-73.156024,Dalton,MA,35 Bruce Dr,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/35-Bruce-Dr_Dalton_MA_01226_M49316-69527
42.462715,-73.179543,Dalton,MA,69 Elmore Dr Unit 118-16 -0,,,CBRSD,https://www.realtor.com/realestateandhomes-detail/69-Elmore-Dr-118-16-0_Dalton_MA_01226_M95898-07721
42.467401,-73.186345,Dalton,MA,Crane Ave Ste 1,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/1-Crane-Ave_Dalton_MA_01226_M99984-31287
42.477483,-73.164728,Dalton,MA,177 High St,Craneville,Nessacus Regional,Wahconah Regional,https://www.realtor.com/realestateandhomes-detail/177-High-St_Dalton_MA_01226_M47075-07362
42.587943,-70.929704,Danvers,MA,12 Colby Rd,Thorpe Elementary,Holten-Richmond,Danvers H.S.,https://www.realtor.com/realestateandhomes-detail/12-Colby-Rd_Danvers_MA_01923_M43369-55833
42.572083,-70.949697,Danvers,MA,236 Maple St,Great Oak,Holten Richmond,Danvers,https://www.realtor.com/realestateandhomes-detail/236-Maple-St_Danvers_MA_01923_M32649-56210
42.558768,-70.926933,Danvers,MA,18 Hardy St,Riverside,Holten Richmond,"Danvers, St. Johns",https://www.realtor.com/realestateandhomes-detail/18-Hardy-St_Danvers_MA_01923_M38651-61480
42.582012,-70.927284,Danvers,MA,99 Burley St,Thorpe School,Dunn Middle School,Danvers High School,https://www.realtor.com/realestateandhomes-detail/99-Burley-St_Danvers_MA_01923_M35610-78910
42.589466,-70.974662,Danvers,MA,9 Preston St,,Holten Richmond,Danvers,https://www.realtor.com/realestateandhomes-detail/9-Preston-St_Danvers_MA_01923_M33082-33465
42.572904,-70.947665,Danvers,MA,217 Maple St,Highlands/Great Oak,Holten Richmond,Danvers High/St Johns Prep,https://www.realtor.com/realestateandhomes-detail/217-Maple-St_Danvers_MA_01923_M32121-13104
42.569882,-70.927223,Danvers,MA,12 Burley Farm Rd,Thorpe Elementary School,Holten Middle School,Danvers High School,https://www.realtor.com/realestateandhomes-detail/12-Burley-Farm-Rd_Danvers_MA_01923_M43456-76063
42.558742,-70.943506,Danvers,MA,57 Sylvan St Apt 3F,Great Oak/ Highlands,Holten Richmond Middle,Sjp/Dhs/Esx,https://www.realtor.com/realestateandhomes-detail/57-Sylvan-St-Apt-3F_Danvers_MA_01923_M46065-37660
42.572454,-70.931289,Danvers,MA,26 N Shetland Rd,Thorpe,Holten,Danvers Hs,https://www.realtor.com/realestateandhomes-detail/26-N-Shetland-Rd_Danvers_MA_01923_M39621-72249
42.571263,-70.934575,Danvers,MA,27 Chestnut St,,Holten Richmond,Danvers High,https://www.realtor.com/realestateandhomes-detail/27-Chestnut-St_Danvers_MA_01923_M47386-82692
42.560869,-70.915059,Danvers,MA,6 Congress Ave,,,Danvers High School,https://www.realtor.com/realestateandhomes-detail/6-Congress-Ave_Danvers_MA_01923_M47196-77062
42.554269,-70.945081,Danvers,MA,103 Sylvan St Unit 2,,,Danvers High,https://www.realtor.com/realestateandhomes-detail/103-Sylvan-St-2_Danvers_MA_01923_M95712-47839
42.575738,-70.950648,Danvers,MA,9 College Pond Dr,Ivan G. Smith,Holten Richmond Middle School,,https://www.realtor.com/realestateandhomes-detail/9-College-Pond-Dr_Danvers_MA_01923_M39730-05725
42.549024,-70.917452,Danvers,MA,45 Riverside St,Riverside,Holten Richmond,Danvers High,https://www.realtor.com/realestateandhomes-detail/45-Riverside-St_Danvers_MA_01923_M41298-98736
42.565309,-70.953966,Danvers,MA,146 Hobart St,Great Oak,Holten Richmond,Danvers High School,https://www.realtor.com/realestateandhomes-detail/146-Hobart-St_Danvers_MA_01923_M46424-69549
42.554269,-70.945081,Danvers,MA,103 Sylvan St Unit 2,,,Danvers High,https://www.realtor.com/realestateandhomes-detail/103-Sylvan-St-2_Danvers_MA_01923_M95712-47839
42.592374,-70.942803,Danvers,MA,4 Pentucket Ln,Smith & St Marys,Danvers Middle School,Danvers High School & Sj Prep,https://www.realtor.com/realestateandhomes-detail/4-Pentucket-Ln_Danvers_MA_01923_M42720-01295
42.598804,-70.963676,Danvers,MA,200 North St Lot 23B,Smith,Holten Richmond Middle School,Danvers High School,https://www.realtor.com/realestateandhomes-detail/200-North-St-Lot-23B_Danvers_MA_01923_M98405-04313
42.554421,-70.915199,Danvers,MA,59 Riverview Ave,Riverside Elementary,Holten Richmond,Danvers High,https://www.realtor.com/realestateandhomes-detail/59-Riverview-Ave_Danvers_MA_01923_M41051-87564
42.558907,-70.922928,Danvers,MA,109-111 Liberty St,Riverside,Holten Richmond,,https://www.realtor.com/realestateandhomes-detail/109-111-Liberty-St_Danvers_MA_01923_M94826-55142
42.563679,-70.924988,Danvers,MA,19 Edmunds Cove Rd Unit 19,Riverside Elementary,Holten Richmond Middle,Danvers High,https://www.realtor.com/realestateandhomes-detail/19-Edmunds-Cove-Rd_Danvers_MA_01923_M93766-73175
42.556257,-70.941196,Danvers,MA,96 Ash St,,Holten Richmond,Danvers High School,https://www.realtor.com/realestateandhomes-detail/96-Ash-St_Danvers_MA_01923_M39763-59660
42.568798,-70.911904,Danvers,MA,6 Vista Dr,,,Danvers High School,https://www.realtor.com/realestateandhomes-detail/6-Vista-Dr_Danvers_MA_01923_M30043-59142
42.557083,-70.941553,Danvers,MA,16 Adams St,,Holten Richmond,Danvers High School,https://www.realtor.com/realestateandhomes-detail/16-Adams-St_Danvers_MA_01923_M46685-85454
42.548681,-70.917438,Danvers,MA,31 Bates St,Riverside,,Danvers High School,https://www.realtor.com/realestateandhomes-detail/31-Bates-St_Danvers_MA_01923_M36900-52485
42.543771,-70.920004,Danvers,MA,173 Water St,Riverside,Holten Richmond,Danvers High School,https://www.realtor.com/realestateandhomes-detail/173-Water-St_Danvers_MA_01923_M41092-16138
42.556131,-70.924349,Danvers,MA,166 High St,Riverside,Holten-Richmond,,https://www.realtor.com/realestateandhomes-detail/166-High-St_Danvers_MA_01923_M48059-47719
42.569179,-70.924994,Danvers,MA,17 Stafford Rd,Thorpe Elementary,Hrms,Danvers H.S.,https://www.realtor.com/realestateandhomes-detail/17-Stafford-Rd_Danvers_MA_01923_M41111-64636
42.565399,-70.951609,Danvers,MA,129 Hobart St,Highlands,,,https://www.realtor.com/realestateandhomes-detail/129-Hobart-St_Danvers_MA_01923_M42245-99016
42.57011,-70.937698,Danvers,MA,23 Poplar St,,,Danvers High School,https://www.realtor.com/realestateandhomes-detail/23-Poplar-St_Danvers_MA_01923_M98743-92675
42.560819,-70.954336,Danvers,MA,137 Holten St,Highland School,,,https://www.realtor.com/realestateandhomes-detail/137-Holten-St_Danvers_MA_01923_M36633-29136
42.582667,-70.934962,Danvers,MA,8 Riding Club Rd,Smith,Holten Richmond,,https://www.realtor.com/realestateandhomes-detail/8-Riding-Club-Rd_Danvers_MA_01923_M45782-22545
42.531868,-70.992485,Danvers,MA,96 Newbury St Unit 9B,Ivan G Smith,,Danvers High,https://www.realtor.com/realestateandhomes-detail/96-Newbury-St-9B_Peabody_MA_01960_M96230-10257
42.563679,-70.924988,Danvers,MA,19 Edmunds Cove Rd,Riverside Elementary,Holten Richmond Middle,Danvers High,https://www.realtor.com/realestateandhomes-detail/19-Edmunds-Cove-Rd_Danvers_MA_01923_M93766-73175
41.652962,-71.040984,Dartmouth,MA,56 Lakeside Ave,Potter,,,https://www.realtor.com/realestateandhomes-detail/56-Lakeside-Ave_Dartmouth_MA_02747_M41494-56019
41.635783,-71.040381,Dartmouth,MA,10 Carousel Ter,Quinn,,"Dhs, Voc",https://www.realtor.com/realestateandhomes-detail/10-Carousel-Ter_Dartmouth_MA_02747_M39281-41043
41.652785,-70.992371,Dartmouth,MA,17 Green Dr,Potter,Quinn Elementary,Dartmouth High,https://www.realtor.com/realestateandhomes-detail/17-Green-Dr_Dartmouth_MA_02747_M44323-62606
41.599227,-70.933213,Dartmouth,MA,73 Hidden Bay Dr Unit 73,Demello,Quinn,High,https://www.realtor.com/realestateandhomes-detail/73-Hidden-Bay-Dr_Dartmouth_MA_02748_M38928-97674
41.61173,-71.011771,Dartmouth,MA,126 Lucy Little Rd,,,Dartmouth High School,https://www.realtor.com/realestateandhomes-detail/126-Lucy-Little-Rd_Dartmouth_MA_02747_M44123-24902
41.594683,-70.941851,Dartmouth,MA,774 Dartmouth St,Demello,,,https://www.realtor.com/realestateandhomes-detail/774-Dartmouth-St_Dartmouth_MA_02748_M43634-20613
41.596447,-70.933319,Dartmouth,MA,69 Merrimac St Unit 1,Demello,Dartmouth,Dartmouth,https://www.realtor.com/realestateandhomes-detail/69-Merrimac-St-1_Dartmouth_MA_02748_M31197-46605
41.602316,-70.952025,Dartmouth,MA,220 Rockland St,Demello,,,https://www.realtor.com/realestateandhomes-detail/220-Rockland-St_Dartmouth_MA_02748_M31233-21844
41.622393,-70.96645,Dartmouth,MA,8 Tenley Ave,James M Quinn School,Dartmouth Middle School,Dartmouth High School,https://www.realtor.com/realestateandhomes-detail/8-Tenley-Ave_Dartmouth_MA_02747_M41940-37458
41.630876,-70.991076,Dartmouth,MA,21 Chase Rd,,Dartmouth Middle School,Dartmouth High School,https://www.realtor.com/realestateandhomes-detail/21-Chase-Rd_Dartmouth_MA_02747_M40771-53242
41.593963,-70.950847,Dartmouth,MA,28 Wilson St,Demello/Cushman/Friends,Dartmouth/Friends,Dartmouth/Stang,https://www.realtor.com/realestateandhomes-detail/28-Wilson-St_S-Dartmouth_MA_02748_M43083-15657
