lat,lon,city,state,address,level,mls_name,ncessch,nces_name,leaid,match_method
42.602634,-71.765221,Lunenburg,MA,1083 Northfield Rd Unit 1A,elementary,Turkey Hill,250708002871,Turkey Hill Elementary School,2507080,best_match
42.586254,-71.752144,Lunenburg,MA,189 Electric Ave Unit B,elementary,Turkey Hill Elementary,250708002871,Turkey Hill Elementary School,2507080,best_match
42.572258,-71.755486,Lunenburg,MA,3 Smith Dr,elementary,Primary,250708001957,Lunenburg Primary School,2507080,best_match
42.609642,-71.717277,Lunenburg,MA,10 Iris Ct Unit 10,elementary,Primary,250708001957,Lunenburg Primary School,2507080,best_match
42.575708,-71.73741,Lunenburg,MA,70 Laurel Ln Unit 1,elementary,Primary,250708001957,Lunenburg Primary School,2507080,best_match
42.609642,-71.717277,Lunenburg,MA,10 Iris Ct Unit 10,elementary,Primary,250708001957,Lunenburg Primary School,2507080,best_match
42.477613,-70.930364,Lynn,MA,20 Melvin Ave,elementary,Aborn,250711001061,Aborn,2507110,best_match
42.509709,-70.987787,Lynn,MA,793 Lynnfield St,elementary,Shoemaker,250711001066,Capt William G Shoemaker,2507110,best_match
42.509865,-70.985617,Lynn,MA,12 York Ter,elementary,Shoemaker,250711001066,Capt William G Shoemaker,2507110,best_match
42.486897,-70.961335,Lynn,MA,12 Wendy Way,elementary,Sisson,250711001072,Edward A Sisson,2507110,best_match
42.477473,-70.969174,Lynn,MA,77 Hurd St,elementary,Sewell Anderson,250711001084,Sewell-Anderson,2507110,best_match
42.499704,-70.974134,Lynn,MA,391 Lynnfield St,elementary,Shoemaker,250711001066,Capt William G Shoemaker,2507110,best_match
42.45716,-70.970766,Lynn,MA,10 Minot St,elementary,Drewicz Elementary,250711001062,A Drewicz Elementary,2507110,best_match
42.491708,-70.943518,Lynn,MA,11 Fellsmere St,elementary,Aborn,250711001061,Aborn,2507110,best_match
42.466553,-70.923356,Lynn,MA,34 Ocean Ter,elementary,Brickett,250711001064,Brickett Elementary,2507110,best_match
42.502863,-70.982451,Lynn,MA,32 Stocker Ave,elementary,Shoemaker,250711001066,Capt William G Shoemaker,2507110,best_match
42.499363,-70.964308,Lynn,MA,65 Phaeton Rock Rd,elementary,Lynn Woods Elementary,250711001081,Lynn Woods,2507110,best_match
42.461692,-70.931529,Lynn,MA,15 Grosvenor Park,elementary,Lynn Public,250711001081,Lynn Woods,2507110,distinctive_token
42.482851,-70.961769,Lynn,MA,19 Springvale Ln,elementary,Edward A. Sisson Elementary Sc,250711001072,Edward A Sisson,2507110,best_match
42.49609,-70.966203,Lynn,MA,78 Range Ave,elementary,Lynn Woods Elementary School,250711001081,Lynn Woods,2507110,best_match
42.499023,-70.967436,Lynn,MA,52 Oak Ridge Cir,elementary,Lynn Woods School,250711001081,Lynn Woods,2507110,best_match
42.46881,-70.940832,Lynn,MA,17 Tilton Ter,elementary,"Harrington, Ingalls",250711001075,Ingalls,2507110,best_match
42.507511,-70.980336,Lynn,MA,399 Cedar Brook Rd,elementary,Shoemaker,250711001066,Capt William G Shoemaker,2507110,best_match
42.50227,-70.981463,Lynn,MA,31 Dartmouth St,elementary,Shoemaker,250711001066,Capt William G Shoemaker,2507110,best_match
42.488263,-70.944026,Lynn,MA,55 Dibble Rd,elementary,Aborn Elementary,250711001061,Aborn,2507110,best_match
42.461504,-70.977977,Lynn,MA,56 Raddin Grove Ave,elementary,Julia F.,250711001077,Julia F Callahan,2507110,best_match
42.468754,-70.928963,Lynn,MA,65-67 Phillips Ave,elementary,Lynn Public,250711001081,Lynn Woods,2507110,distinctive_token
42.45855,-70.941589,Lynn,MA,154 Lynnway Unit 407,elementary,Lynn Public,250711001081,Lynn Woods,2507110,distinctive_token
42.457965,-70.977268,Lynn,MA,21 Margin St Apt 27,elementary,Confirm W/ City,,,,
42.472185,-70.985458,Lynn,MA,22 Ocallaghan Way,elementary,Lynn,250711001081,Lynn Woods,2507110,best_match
42.464487,-70.934971,Lynn,MA,8 Chestnut St,elementary,Harrington,250711001070,E J Harrington,2507110,best_match
42.45855,-70.941589,Lynn,MA,150 Lynnway Apt 309,elementary,Washington Elementary,250711002658,Washington Elementary School,2507110,best_match
42.476112,-70.946257,Lynn,MA,103 Goodridge St,elementary,Hood,250711001074,Hood,2507110,best_match
42.493338,-70.970766,Lynn,MA,25 Gordon Rd,elementary,Lynn Public,250711001081,Lynn Woods,2507110,distinctive_token
42.481432,-70.940608,Lynn,MA,70 Glenwood St,elementary,Hood,250711001074,Hood,2507110,best_match
42.477065,-70.935926,Lynn,MA,150 Jackson St,elementary,Hood,250711001074,Hood,2507110,best_match
42.5035,-70.97277,Lynn,MA,16 Marianne Rd,elementary,Shoemaker,250711001066,Capt William G Shoemaker,2507110,best_match
42.481096,-70.957269,Lynn,MA,7 Boynton St,elementary,Sisson,250711001072,Edward A Sisson,2507110,best_match
42.472973,-70.933781,Lynn,MA,22 Porter St,elementary,Ingalls Elementary School,250711001075,Ingalls,2507110,best_match
42.479724,-70.972757,Lynn,MA,341 Linwood St,elementary,Sewell Anderson,250711001084,Sewell-Anderson,2507110,best_match
42.473061,-70.941511,Lynn,MA,12 Adams St,elementary,Ingalls Elementary School,250711001075,Ingalls,2507110,best_match
42.489256,-70.945037,Lynn,MA,66 Edgemere Rd,elementary,Aborn Elementary,250711001061,Aborn,2507110,best_match
42.488535,-70.947625,Lynn,MA,137 Maplewood Rd,elementary,Sisson,250711001072,Edward A Sisson,2507110,best_match
42.492937,-70.957968,Lynn,MA,100 Broadway,elementary,Edward A Sisson,250711001072,Edward A Sisson,2507110,best_match
42.46841,-70.93959,Lynn,MA,14 Union Ct,elementary,Harrington,250711001070,E J Harrington,2507110,best_match
42.478438,-70.94307,Lynn,MA,6A Goodridge St,elementary,Lynn Public,250711001081,Lynn Woods,2507110,distinctive_token
42.505065,-70.980438,Lynn,MA,53 Longhill Rd,elementary,Lynn Public,250711001081,Lynn Woods,2507110,distinctive_token
42.495764,-70.957679,Lynn,MA,19 Broadway,elementary,Sisson Elementary,250711001072,Edward A Sisson,2507110,distinctive_token
42.462991,-70.95452,Lynn,MA,50 S Common St Apt 403,elementary,Fallon,250711002527,William R Fallon,2507110,best_match
42.485317,-70.953403,Lynn,MA,140 Lake View Ave,elementary,Sisson,250711001072,Edward A Sisson,2507110,best_match
42.50108,-70.988624,Lynn,MA,31 Emerald Dr,elementary,Shoemaker,250711001066,Capt William G Shoemaker,2507110,best_match
42.474091,-70.963999,Lynn,MA,29 Woodlawn St,elementary,Lynn Public,250711001081,Lynn Woods,2507110,distinctive_token
42.468792,-70.947113,Lynn,MA,38 High Rock Rd,elementary,Ford,250711001073,Robert L Ford,2507110,best_match
42.483839,-70.959965,Lynn,MA,15 Ellsworth Ter,elementary,Sisson School,250711001072,Edward A Sisson,2507110,best_match
42.471393,-70.968132,Lynn,MA,144 Woodlawn St,elementary,Sewell-Anderson,250711001084,Sewell-Anderson,2507110,best_match
42.472877,-70.926273,Lynn,MA,191 Eastern Ave,elementary,Aborn,250711001061,Aborn,2507110,best_match
42.462982,-70.938828,Lynn,MA,13 Nahant St Unit 2C,elementary,Harrington Elementary,250711001070,E J Harrington,2507110,distinctive_token
42.46938,-70.94329,Lynn,MA,30 Brownville Ave,elementary,E.J. Harrington Elementary,250711001070,E J Harrington,2507110,best_match
42.473194,-70.955693,Lynn,MA,198 Locust St Apt 203,elementary,William R Fallon,250711002527,William R Fallon,2507110,best_match
42.467461,-70.929548,Lynn,MA,16 Crescent St,elementary,Brickett Elementary School,250711001064,Brickett Elementary,2507110,best_match
42.464022,-70.97631,Lynn,MA,8 Myrtle St,elementary,Lincoln-Thomson,250711001079,Lincoln-Thomson,2507110,best_match
42.4941,-70.970847,Lynn,MA,257 Lynnfield St,elementary,Lynn Woods Elementary,250711001081,Lynn Woods,2507110,best_match
42.470145,-70.943955,Lynn,MA,6 Rockaway Ct,elementary,Ford,250711001073,Robert L Ford,2507110,best_match
42.536475,-71.05425,Lynnfield,MA,17 Perry Ave,elementary,Summer Street,250714001093,Summer Street,2507140,best_match
42.545031,-71.059899,Lynnfield,MA,2 Russell Rd,elementary,Summer St,250714001093,Summer Street,2507140,distinctive_token
42.536779,-71.025747,Lynnfield,MA,4 Meservey Ln,elementary,Huckleberry Hill School,250714001089,Huckleberry Hill,2507140,best_match
42.531316,-71.021735,Lynnfield,MA,21 Wildewood Dr,elementary,Huckleberry Hill,250714001089,Huckleberry Hill,2507140,best_match
42.512939,-70.994773,Lynnfield,MA,4 Rossmore Rd,elementary,Huckleberry,250714001089,Huckleberry Hill,2507140,best_match
42.55583,-71.041449,Lynnfield,MA,1215 Main St,elementary,Huckleberry Hill Elementary,250714001089,Huckleberry Hill,2507140,best_match
42.528319,-71.011597,Lynnfield,MA,3 Stafford Rd,elementary,Huckleberry,250714001089,Huckleberry Hill,2507140,best_match
42.53381,-71.064259,Lynnfield,MA,11 Tappan Way,elementary,Summer Street School,250714001093,Summer Street,2507140,best_match
42.51653,-70.988258,Lynnfield,MA,1100 Salem St Apt 79,elementary,Choice Of 2,,,,
42.517259,-71.003039,Lynnfield,MA,6 Suntaug St,elementary,Huckleberry Hill,250714001089,Huckleberry Hill,2507140,best_match
42.556672,-71.052724,Lynnfield,MA,505 Lowell St,elementary,Summer Street,250714001093,Summer Street,2507140,best_match
42.553948,-71.045719,Lynnfield,MA,319 Lowell St,elementary,Summer St,250714001093,Summer Street,2507140,distinctive_token
42.515298,-71.001471,Lynnfield,MA,17 Munroe St,elementary,Huckleberry Hill School,250714001089,Huckleberry Hill,2507140,best_match
42.531161,-71.039782,Lynnfield,MA,1 Tuttle Ln,elementary,Summer Street School,250714001093,Summer Street,2507140,best_match
42.512986,-71.008422,Lynnfield,MA,47 Brook Dr,elementary,Huckleberry,250714001089,Huckleberry Hill,2507140,best_match
42.563836,-71.037944,Lynnfield,MA,1466 Main St,elementary,Summer Street,250714001093,Summer Street,2507140,best_match
42.544548,-71.049013,Lynnfield,MA,6 Ashley Ct,elementary,Summer Street,250714001093,Summer Street,2507140,best_match
42.547468,-71.035642,Lynnfield,MA,18 Daventry Ct,elementary,Summer Street,250714001093,Summer Street,2507140,best_match
42.525298,-71.025893,Lynnfield,MA,7 Trickett Rd,elementary,Huckleberry,250714001089,Huckleberry Hill,2507140,best_match
42.417596,-71.061051,Malden,MA,70-72 Hancock St,elementary,Check W/ Supt.,,,,
42.427856,-71.054863,Malden,MA,513-515 Cross St,elementary,Malden,250717002046,Malden Early Learning Center,2507170,best_match
42.434046,-71.050115,Malden,MA,12 Mount Washington Ave,elementary,Check W/ Supt,,,,
42.439335,-71.056617,Malden,MA,16 Floral Ave,elementary,Forestdale,,,,
42.439321,-71.085243,Malden,MA,200 E Border Rd,elementary,Malden Public School,250717002046,Malden Early Learning Center,2507170,distinctive_token
42.430631,-71.028341,Malden,MA,354 Lynn St,elementary,Linden,,,,
42.436135,-71.082298,Malden,MA,525 Fellsway E,elementary,Beebe K-8,,,,
42.43758,-71.053017,Malden,MA,30-32 Goldcliff Rd,elementary,Forestdale,,,,
42.423476,-71.067801,Malden,MA,260 Main St Apt 201,elementary,"Ferryway School, Beebe School",,,,
42.439236,-71.04166,Malden,MA,28 Olive Ave,elementary,Linden,,,,
42.430014,-71.085479,Malden,MA,27 Fellsmere Rd,elementary,Beebe School,,,,
42.435561,-71.025408,Malden,MA,18 Fleming Rd,elementary,Salemwood School,,,,
42.426709,-71.077429,Malden,MA,368 Pleasant St Apt 204,elementary,Check W/ Supt.,,,,
42.428016,-71.078487,Malden,MA,108 Maple St Apt 4,elementary,Beebe School,,,,
42.419088,-71.070502,Malden,MA,54 Green St,elementary,Ferryway School,,,,
42.433595,-71.056725,Malden,MA,3 Bayrd Ter,elementary,Forestdale,,,,
42.418891,-71.069686,Malden,MA,183 Madison St,elementary,Cheverus & Ferryway School,,,,
42.434046,-71.069511,Malden,MA,41 Edmund St,elementary,Forestdale School,,,,
42.43534,-71.072321,Malden,MA,1 Glenwood St Apt 2,elementary,Beebe School K-8,,,,
42.428016,-71.078487,Malden,MA,9 Dexter St Apt 4,elementary,Beebe,,,,
42.420162,-71.063187,Malden,MA,63-65 Ashland St,elementary,Cheverus,,,,
42.43137,-71.061378,Malden,MA,85-87 Wolcott St,elementary,Salemwood,,,,
42.588072,-70.788721,Manchester-by-the-Sea,MA,166 Pine St,elementary,Manchester Essex,,,,
42.570601,-70.767899,Manchester-by-the-Sea,MA,5 Proctor St,elementary,Manchester,250006701110,Manchester Memorial Elementary,2500067,best_match
42.576851,-70.738058,Manchester-by-the-Sea,MA,23 Ocean St,elementary,Memorial,250006701110,Manchester Memorial Elementary,2500067,best_match
42.581655,-70.769681,Manchester-by-the-Sea,MA,8 Lincoln St,elementary,Memorial,250006701110,Manchester Memorial Elementary,2500067,best_match
42.588372,-70.768853,Manchester-by-the-Sea,MA,7 Hidden Ledge Rd,elementary,Manch Essex,250006700627,Essex Elementary,2500067,distinctive_token
42.574944,-70.768615,Manchester-by-the-Sea,MA,6 Summer St Unit D,elementary,Memorial,250006701110,Manchester Memorial Elementary,2500067,best_match
42.575444,-70.770561,Manchester-by-the-Sea,MA,18 Union St,elementary,Memorial,250006701110,Manchester Memorial Elementary,2500067,best_match
42.565453,-70.785126,Manchester-by-the-Sea,MA,73 75 Harbor St,elementary,Manchester,250006701110,Manchester Memorial Elementary,2500067,best_match
42.583341,-70.72893,Manchester-by-the-Sea,MA,14 Overledge Rd,elementary,Memorial School,250006701110,Manchester Memorial Elementary,2500067,best_match
42.584688,-70.788302,Manchester-by-the-Sea,MA,22 Crooked Ln,elementary,Memorial,250006701110,Manchester Memorial Elementary,2500067,best_match
42.583752,-70.740601,Manchester-by-the-Sea,MA,370 Summer St,elementary,Manhester Essex,250006700627,Essex Elementary,2500067,distinctive_token
42.578497,-70.781895,Manchester-by-the-Sea,MA,20 Woodholm Rd,elementary,Memorial,250006701110,Manchester Memorial Elementary,2500067,best_match
42.592705,-70.752098,Manchester-by-the-Sea,MA,21 Forest Ln,elementary,Manchester Memorial,250006701110,Manchester Memorial Elementary,2500067,best_match
42.582352,-70.724517,Manchester-by-the-Sea,MA,602 Summer St,elementary,Memorial,250006701110,Manchester Memorial Elementary,2500067,best_match
42.586926,-70.752525,Manchester-by-the-Sea,MA,73 Forest,elementary,Memorial,250006701110,Manchester Memorial Elementary,2500067,best_match
42.574196,-70.783245,Manchester-by-the-Sea,MA,33 Forster Rd,elementary,Memorial,250006701110,Manchester Memorial Elementary,2500067,best_match
42.587572,-70.733912,Manchester-by-the-Sea,MA,25 Magnolia Ave,elementary,Memorial,250006701110,Manchester Memorial Elementary,2500067,best_match
42.588651,-70.788024,Manchester-by-the-Sea,MA,159 Pine St,elementary,Mmes,,,,
42.584189,-70.727767,Manchester-by-the-Sea,MA,3 Big Rock Rd,elementary,Memorial,250006701110,Manchester Memorial Elementary,2500067,best_match
42.569837,-70.766209,Manchester-by-the-Sea,MA,3 Proctor St,elementary,Manchester,250006701110,Manchester Memorial Elementary,2500067,best_match
42.578064,-70.769572,Manchester-by-the-Sea,MA,45 School St,elementary,Manchester Memorial Elementary,250006701110,Manchester Memorial Elementary,2500067,best_match
42.575586,-70.784004,Manchester-by-the-Sea,MA,2 Orchard Ln,elementary,Memorial,250006701110,Manchester Memorial Elementary,2500067,best_match
42.576183,-70.767775,Manchester-by-the-Sea,MA,6 Smith Ln Unit 6,elementary,Manchester Memorial Elementary,250006701110,Manchester Memorial Elementary,2500067,best_match
42.036919,-71.184267,Mansfield,MA,135 Lawndale Rd,elementary,Robinson/Jordan Jackson,250723001365,Jordan/Jackson Elementary,2507230,distinctive_token
42.034538,-71.203433,Mansfield,MA,300 Pratt St,elementary,Robinson & Jordan/Jackson,250723001365,Jordan/Jackson Elementary,2507230,distinctive_token
42.037153,-71.179271,Mansfield,MA,12 Tanya Dr,elementary,Robinson/Jordan/Jackson,250723001365,Jordan/Jackson Elementary,2507230,distinctive_token
41.992513,-71.264906,Mansfield,MA,8 Chessman Rd,elementary,Robinson,250723001111,Everett W Robinson,2507230,best_match
42.030786,-71.214305,Mansfield,MA,88 Cottage St,elementary,Robinson & Jordan Jackson,250723001365,Jordan/Jackson Elementary,2507230,distinctive_token
42.008069,-71.264954,Mansfield,MA,6 Windsor Pl,elementary,Robinson/Jordan Jackson,250723001111,Everett W Robinson,2507230,slash_split
42.006116,-71.268195,Mansfield,MA,27 Lancashire Dr,elementary,Jordan Jackson Elem,250723001365,Jordan/Jackson Elementary,2507230,best_match
42.005784,-71.24387,Mansfield,MA,860 School St,elementary,Jordan/Jackson,250723001365,Jordan/Jackson Elementary,2507230,best_match
41.999096,-71.26921,Mansfield,MA,76 Gilbert St,elementary,Robinson &Jordan/Jackson,,,,
42.047031,-71.181092,Mansfield,MA,245 Winter St,elementary,Jordan Jackson Elementary,250723001365,Jordan/Jackson Elementary,2507230,best_match
41.986488,-71.237386,Mansfield,MA,4 Kybren Cir,elementary,Robinson/Jordan-Jackson,250723001111,Everett W Robinson,2507230,slash_split
42.030223,-71.170866,Mansfield,MA,26 Mayflower Dr,elementary,Robinson/Jordan Jackson,250723001365,Jordan/Jackson Elementary,2507230,distinctive_token
42.03482,-71.223626,Mansfield,MA,4 Mary Alice Way Unit 4,elementary,Robinson / Jj,250723001111,Everett W Robinson,2507230,distinctive_token
42.010728,-71.213178,Mansfield,MA,387 Willow St,elementary,Jord/Jack/Rob,,,,
42.036795,-71.215324,Mansfield,MA,17 Shields St,elementary,Robinson/Jordan Jackson,250723001365,Jordan/Jackson Elementary,2507230,distinctive_token
42.032438,-71.177196,Mansfield,MA,10 Erick Rd Apt 32,elementary,Jordan/Jackson,250723001365,Jordan/Jackson Elementary,2507230,best_match
42.0267,-71.218722,Mansfield,MA,69 Rumford Ave,elementary,Robinson/Jordan Jackson,250723001365,Jordan/Jackson Elementary,2507230,distinctive_token
42.031643,-71.213973,Mansfield,MA,94 Pleasant St,elementary,Robinson Elementary,250723001111,Everett W Robinson,2507230,distinctive_token
42.02407,-71.215294,Mansfield,MA,14 Webb Pl Apt 2C,elementary,Robinson,250723001111,Everett W Robinson,2507230,best_match
42.009013,-71.186995,Mansfield,MA,779 Ware St,elementary,Robinson/Jordan Jackson,250723001365,Jordan/Jackson Elementary,2507230,distinctive_token
42.046531,-71.175286,Mansfield,MA,889 Maple St,elementary,Jordan Jackson / Robinson,250723001365,Jordan/Jackson Elementary,2507230,distinctive_token
42.027045,-71.229235,Mansfield,MA,75 Fowler St,elementary,Jordan/Jackson Elementary + 1,250723001365,Jordan/Jackson Elementary,2507230,best_match
42.033971,-71.223936,Mansfield,MA,69 Highland Ave,elementary,Robinson,250723001111,Everett W Robinson,2507230,best_match
42.04538,-71.190985,Mansfield,MA,372 Franklin St,elementary,Robinson/Jj,250723001111,Everett W Robinson,2507230,distinctive_token
42.030143,-71.220822,Mansfield,MA,150 Rumford Ave Apt 410,elementary,Jord/Jack/Rob,,,,
42.019869,-71.216159,Mansfield,MA,37 Davis St Unit 2,elementary,Robinson/Jordan Jackson,250723001365,Jordan/Jackson Elementary,2507230,distinctive_token
42.019869,-71.216159,Mansfield,MA,37 Davis St Unit 2,elementary,Robinson/Jordan Jackson,250723001365,Jordan/Jackson Elementary,2507230,distinctive_token
42.029514,-71.216347,Mansfield,MA,39 Church St,elementary,Rob/Jj,,,,
42.030786,-71.214305,Mansfield Center,MA,88 Cottage St,elementary,Robinson & Jordan Jackson,250723001365,Jordan/Jackson Elementary,2507230,distinctive_token
42.03482,-71.223626,Mansfield Center,MA,4 Mary Alice Way Unit 4,elementary,Robinson / Jj,250723001111,Everett W Robinson,2507230,distinctive_token
42.010728,-71.213178,Mansfield Center,MA,387 Willow St,elementary,Jord/Jack/Rob,,,,
42.036795,-71.215324,Mansfield Center,MA,17 Shields St,elementary,Robinson/Jordan Jackson,250723001365,Jordan/Jackson Elementary,2507230,distinctive_token
42.0267,-71.218722,Mansfield Center,MA,69 Rumford Ave,elementary,Robinson/Jordan Jackson,250723001365,Jordan/Jackson Elementary,2507230,distinctive_token
42.031643,-71.213973,Mansfield Center,MA,94 Pleasant St,elementary,Robinson Elementary,250723001111,Everett W Robinson,2507230,distinctive_token
42.02407,-71.215294,Mansfield Center,MA,14 Webb Pl Apt 2C,elementary,Robinson,250723001111,Everett W Robinson,2507230,best_match
42.027045,-71.229235,Mansfield Center,MA,75 Fowler St,elementary,Jordan/Jackson Elementary + 1,250723001365,Jordan/Jackson Elementary,2507230,best_match
42.033971,-71.223936,Mansfield Center,MA,69 Highland Ave,elementary,Robinson,250723001111,Everett W Robinson,2507230,best_match
42.030143,-71.220822,Mansfield Center,MA,150 Rumford Ave Apt 410,elementary,Jord/Jack/Rob,,,,
42.019869,-71.216159,Mansfield Center,MA,37 Davis St Unit 2,elementary,Robinson/Jordan Jackson,250723001365,Jordan/Jackson Elementary,2507230,distinctive_token
42.019869,-71.216159,Mansfield Center,MA,37 Davis St Unit 2,elementary,Robinson/Jordan Jackson,250723001365,Jordan/Jackson Elementary,2507230,distinctive_token
42.029514,-71.216347,Mansfield Center,MA,39 Church St,elementary,Rob/Jj,,,,
42.487465,-70.878011,Marblehead,MA,33 Glendale Rd,elementary,Glover,250726001121,Glover,2507260,best_match
42.503314,-70.857454,Marblehead,MA,6 Colonial Ct,elementary,Mhs Public/Private,,,,
42.505581,-70.854111,Marblehead,MA,121R Elm St Apt 2,elementary,Brown,250726002926,Lucretia and Joseph Brown School,2507260,best_match
42.504342,-70.871934,Marblehead,MA,14 Willow Rd,elementary,Village Elementary School,250264000168,Cove Elementary,2502640,distinctive_token
42.497769,-70.864189,Marblehead,MA,22 Prince St,elementary,Brown School,250726002926,Lucretia and Joseph Brown School,2507260,best_match
42.497206,-70.835627,Marblehead,MA,349 Ocean Ave,elementary,Brown,250726002926,Lucretia and Joseph Brown School,2507260,best_match
42.505099,-70.857813,Marblehead,MA,24 Roosevelt Ave,elementary,Brown,250726002926,Lucretia and Joseph Brown School,2507260,best_match
42.491907,-70.873197,Marblehead,MA,3 Countryside Ln,elementary,Glover Grade School,250726001121,Glover,2507260,best_match
42.501674,-70.861165,Marblehead,MA,10 Highland Ter,elementary,Marblehead Public,,,,
42.485042,-70.865725,Marblehead,MA,16 Coolidge Rd,elementary,"Public, Private",,,,
42.517523,-70.86252,Marblehead,MA,12 Johns Rd,elementary,Brown,250726002926,Lucretia and Joseph Brown School,2507260,best_match
42.513554,-70.864934,Marblehead,MA,16 Liberty Rd,elementary,Brown,250726002926,Lucretia and Joseph Brown School,2507260,best_match
42.495317,-70.869336,Marblehead,MA,82 Cornell Rd,elementary,Village School,,,,
42.510773,-70.849892,Marblehead,MA,6 Calthrope/2 Togan Way,elementary,Marblehead,,,,
42.507106,-70.862619,Marblehead,MA,21 Shepard St,elementary,Bell,,,,
42.499589,-70.855852,Marblehead,MA,21 Hawkes St Apt 5,elementary,Brown,250726002926,Lucretia and Joseph Brown School,2507260,best_match
42.4871,-70.879229,Marblehead,MA,30 Shetland Rd,elementary,Glover,250726001121,Glover,2507260,best_match
41.696178,-70.76131,Marion,MA,14 Crapo St,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.682222,-70.754069,Marion,MA,43 Converse Rd,elementary,Sippican Elementary,250729001127,Sippican,2507290,best_match
41.714693,-70.768152,Marion,MA,329 Front St,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.69065,-70.766129,Marion,MA,62 Olde Knoll Rd,elementary,Sippican School,250729001127,Sippican,2507290,best_match
41.723271,-70.759937,Marion,MA,245 Wareham Rd,elementary,Sippican Elementary,250729001127,Sippican,2507290,best_match
41.702956,-70.76316,Marion,MA,31 Main St,elementary,Sippican School,250729001127,Sippican,2507290,best_match
41.701378,-70.759284,Marion,MA,72 Water St,elementary,Sippican School,250729001127,Sippican,2507290,best_match
41.736891,-70.750311,Marion,MA,21 River Rd,elementary,Sippican Elementary,250729001127,Sippican,2507290,best_match
41.722849,-70.73934,Marion,MA,468 Delano Rd,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.715219,-70.776212,Marion,MA,2 Fieldstone Ln,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.718036,-70.75854,Marion,MA,63 Oakdale Ave,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.724018,-70.730129,Marion,MA,16 Bass Point Rd,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.711516,-70.770769,Marion,MA,39 Ryder Ln,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.712918,-70.768269,Marion,MA,304 Front St,elementary,Sippican Elem,250729001127,Sippican,2507290,best_match
41.677788,-70.767965,Marion,MA,72 Indian Cove Rd,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.711384,-70.771349,Marion,MA,468 Mill St,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.701698,-70.760008,Marion,MA,7 Vine St,elementary,Sippican School,250729001127,Sippican,2507290,best_match
41.683505,-70.754615,Marion,MA,9 Quelle Ln,elementary,Sippican School,250729001127,Sippican,2507290,best_match
41.682299,-70.771731,Marion,MA,46 Holly Pond Rd,elementary,Sippican School,250729001127,Sippican,2507290,best_match
41.726654,-70.741959,Marion,MA,44 Stoney Run Ln,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.716337,-70.776662,Marion,MA,13 Fieldstone Ln,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.680921,-70.752164,Marion,MA,13 Converse Rd,elementary,Sippican Elementary,250729001127,Sippican,2507290,best_match
41.681179,-70.750652,Marion,MA,16 Spinnaker Ln,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.716565,-70.776984,Marion,MA,17 Fieldstone Ln,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.681179,-70.750652,Marion,MA,16 Spinnaker Rd,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.6973,-70.75993,Marion,MA,40 Allen St,elementary,Sippican Elementary,250729001127,Sippican,2507290,best_match
41.729111,-70.781013,Marion,MA,586-B Front Street/Briggs Ter,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.716485,-70.776806,Marion,MA,15 Fieldstone Ln,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.696089,-70.773478,Marion,MA,701 Mill St,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.696178,-70.76131,Marion Center,MA,14 Crapo St,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.714693,-70.768152,Marion Center,MA,329 Front St,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.702956,-70.76316,Marion Center,MA,31 Main St,elementary,Sippican School,250729001127,Sippican,2507290,best_match
41.701378,-70.759284,Marion Center,MA,72 Water St,elementary,Sippican School,250729001127,Sippican,2507290,best_match
41.718036,-70.75854,Marion Center,MA,63 Oakdale Ave,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.711516,-70.770769,Marion Center,MA,39 Ryder Ln,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.712918,-70.768269,Marion Center,MA,304 Front St,elementary,Sippican Elem,250729001127,Sippican,2507290,best_match
41.711384,-70.771349,Marion Center,MA,468 Mill St,elementary,Sippican,250729001127,Sippican,2507290,best_match
41.701698,-70.760008,Marion Center,MA,7 Vine St,elementary,Sippican School,250729001127,Sippican,2507290,best_match
41.6973,-70.75993,Marion Center,MA,40 Allen St,elementary,Sippican Elementary,250729001127,Sippican,2507290,best_match
42.3417,-71.563684,Marlborough,MA,45 Lakeside Ave Apt 33,elementary,Richer Elementary,250732001135,Richer,2507320,best_match
42.364836,-71.495782,Marlborough,MA,119 Littlefield Ln,elementary,Marlborough Public,,,,
42.36428,-71.486526,Marlborough,MA,41 Farrington Ln,elementary,Marlborough Public,,,,
