lat,lon,city,state,address,elementary,middle,high,property_url
42.8023,-70.862414,Newburyport,MA,25 Barton St Unit 3,Bresnahan,Nock/Molin,,https://www.realtor.com/realestateandhomes-detail/25-Barton-St-Unit-3_Newburyport_MA_01950_M37148-04897
42.805782,-70.866722,Newburyport,MA,7 Horton St Unit 1,Bresnahan,Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/7-Horton-St-1_Newburyport_MA_01950_M35558-73079
42.820326,-70.911301,Newburyport,MA,5 Woodman Way Unit 107,Bresnahan/Molin,Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/5-Woodman-Way-Unit-107_Newburyport_MA_01950_M49773-15232
42.821083,-70.893117,Newburyport,MA,346 High St Unit A,Bresnahan/Molin,Rupert A. Nock Middle School,Newburyport High School,https://www.realtor.com/realestateandhomes-detail/346-High-St_Newburyport_MA_01950_M47328-30350
42.820326,-70.911301,Newburyport,MA,5 Woodman Way Unit 106,Edward G. Molin Elementary,Rupert A. Nock Middle,Newburyport High Schoo,https://www.realtor.com/realestateandhomes-detail/5-Woodman-Way-Unit-106_Newburyport_MA_01950_M49613-28142
42.821173,-70.892803,Newburyport,MA,16 Dawes St,Newburyport Elementary,Newburyport Ms,Newburyport Hs,https://www.realtor.com/realestateandhomes-detail/16-Dawes-St_Newburyport_MA_01950_M36343-24157
42.809088,-70.925236,Newburyport,MA,21 Windward Dr,Bresnahan,Ra Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/21-Windward-Dr_Newburyport_MA_01950_M41579-51767
42.805555,-70.865828,Newburyport,MA,78 Lime St,Newburyport,Newburyport,Newburyport,https://www.realtor.com/realestateandhomes-detail/78-Lime-St_Newburyport_MA_01950_M46782-29110
42.80332,-70.924187,Newburyport,MA,19 Elizabeth Ln,Edward G. Molin Elementary,Rupert A. Nock Middle School,Newburyport High Schoo,https://www.realtor.com/realestateandhomes-detail/19-Elizabeth-Ln_Newburyport_MA_01950_M36010-08404
42.806465,-70.862307,Newburyport,MA,21 Purchase St,Edward G. Molin Upper Elementa,Rupert A. Nock Middle School,Newburyport High School,https://www.realtor.com/realestateandhomes-detail/21-Purchase-St_Newburyport_MA_01950_M40045-69978
42.817763,-70.89938,Newburyport,MA,198 Low St Unit 2,Newburyport,Newburyport,Newburyport,https://www.realtor.com/realestateandhomes-detail/198-Low-St-2_Newburyport_MA_01950_M33673-29543
42.811948,-70.923782,Newburyport,MA,22 Turkey Hill Rd,Newburyport,Newburyport,Newburyport,https://www.realtor.com/realestateandhomes-detail/22-Turkey-Hill-Rd_Newburyport_MA_01950_M46219-79578
42.81153,-70.877612,Newburyport,MA,44 Washington St Unit A,Bresnahan,Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/44-Washington-St-A_Newburyport_MA_01950_M38262-00226
42.815364,-70.89757,Newburyport,MA,185 Low St,Francis T. Bresnahan Elementar,Rupert A Nock Middle School,Newburyport High School,https://www.realtor.com/realestateandhomes-detail/185-Low-St_Newburyport_MA_01950_M45665-12815
42.814301,-70.875623,Newburyport,MA,126 Merrimac St Unit 19,Bresnahan,Ra Nock,,https://www.realtor.com/realestateandhomes-detail/126-Merrimac-St-Unit-19_Newburyport_MA_01950_M41112-34796
42.8182,-70.900551,Newburyport,MA,204 Low St,Bresnahan,Rupert A. Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/204-Low-St_Newburyport_MA_01950_M36494-50277
42.814806,-70.881404,Newburyport,MA,28 Dove St Unit 2,Bresnahan,Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/28-Dove-St-2_Newburyport_MA_01950_M45518-79924
42.803613,-70.926689,Newburyport,MA,53 Longfellow Dr,Bresnahan,Rupert A Nock,Newburyport High,https://www.realtor.com/realestateandhomes-detail/53-Longfellow-Dr_Newburyport_MA_01950_M34413-61106
42.809206,-70.87161,Newburyport,MA,2 Prince Pl Unit 2,Bresnahan,Nock Molin,,https://www.realtor.com/realestateandhomes-detail/2-Prince-Pl_Newburyport_MA_01950_M42971-02796
42.805248,-70.86232,Newburyport,MA,1-1/2 Hancock St,Bresnahan/Molin,Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/1-12-Hancock-St_Newburyport_MA_01950_M96874-14394
42.819037,-70.884041,Newburyport,MA,8 California St Unit 8,Bresnahan,Nock,,https://www.realtor.com/realestateandhomes-detail/8-California-St_Newburyport_MA_01950_M38589-67110
42.814451,-70.883091,Newburyport,MA,60 Warren St,Bresnahan,Nock,,https://www.realtor.com/realestateandhomes-detail/60-Warren-St_Newburyport_MA_01950_M36997-29738
42.815508,-70.882117,Newburyport,MA,25 Carter St Unit A,Bresnahan,Nock/Molin,,https://www.realtor.com/realestateandhomes-detail/25-Carter-St-A_Newburyport_MA_01950_M94145-86196
42.813911,-70.884764,Newburyport,MA,59 Carter St Unit 59,Bresnahan Elementary,Rupert Nock Middle School,Newburyport High School,https://www.realtor.com/realestateandhomes-detail/59-Carter-St_Newburyport_MA_01950_M45935-90694
42.810827,-70.813422,Newburyport,MA,12 60th St,Newburyport,Newburyport,Newburyport,https://www.realtor.com/realestateandhomes-detail/12-60th-St_Newburyport_MA_01950_M43013-43410
42.8009,-70.854024,Newburyport,MA,4 Lorum St,Bresnahan,Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/4-Lorum-St_Newburyport_MA_01950_M33167-77209
42.807649,-70.871212,Newburyport,MA,103 State St Apt 6,Bresnahan,Molin Upper Elem.Ra Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/103-State-St-Apt-6_Newburyport_MA_01950_M48731-14765
42.829266,-70.904174,Newburyport,MA,5 Moseley Pl Unit 5,Bresnahan / River Valley,Molin / Nock / River Valley,Newburyport High,https://www.realtor.com/realestateandhomes-detail/5-Moseley-Pl_Newburyport_MA_01950_M38694-87601
42.80545,-70.863129,Newburyport,MA,60-62 Milk St Unit 2,Bresnahan,Nock,Newburyport High School,https://www.realtor.com/realestateandhomes-detail/60-62-Milk-St-Unit-2_Newburyport_MA_01950_M91406-96946
42.82195,-70.891075,Newburyport,MA,32 Ashland St,Newburyport,Newburyport,Newburyport,https://www.realtor.com/realestateandhomes-detail/32-Ashland-St_Newburyport_MA_01950_M38658-24044
42.809336,-70.867676,Newburyport,MA,64 Middle St Unit 2,Bresnahan,Rupert A. Nock,Newburyport High School,https://www.realtor.com/realestateandhomes-detail/64-Middle-St-2_Newburyport_MA_01950_M31065-37802
42.81381,-70.882961,Newburyport,MA,53 Warren St Apt 318,Bresnahan,Nock Ms,Newburyport,https://www.realtor.com/realestateandhomes-detail/53-Warren-St-Apt-318_Newburyport_MA_01950_M48421-46767
42.82214,-70.885574,Newburyport,MA,10 Union Pl,Bresnahan,Nock,Newburyport High,https://www.realtor.com/realestateandhomes-detail/10-Union-Pl_Newburyport_MA_01950_M98813-31029
42.806433,-70.875819,Newburyport,MA,1 Hill St Unit 1,Bresnahan,Molin /Nock,Newburyport Hs,https://www.realtor.com/realestateandhomes-detail/1-Hill-St_Newburyport_MA_01950_M49649-53272
42.816647,-70.886413,Newburyport,MA,31 Collins St,10 Edward G. Molin Elementary,Rupert A Nock Middle School,Newburyport High School,https://www.realtor.com/realestateandhomes-detail/31-Collins-St_Newburyport_MA_01950_M33225-94548
42.815538,-70.899209,Newburyport,MA,8 Colby Farm Ln Unit F,Bresnahan Elementary,Molin/Nock Middle School,Newburyport High School,https://www.realtor.com/realestateandhomes-detail/8-Colby-Farm-Ln-Unit-F_Newburyport_MA_01950_M94291-73205
42.806233,-70.862574,Newburyport,MA,34 Purchase St Unit 34,Bresnahan,Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/34-Purchase-St_Newburyport_MA_01950_M41511-10972
42.826297,-70.901379,Newburyport,MA,38 Moseley Ave Apt 1,Francis T Bresnahan Elementary,Rupert A Nock Middle School,Newburyport High School,https://www.realtor.com/realestateandhomes-detail/38-Moseley-Ave-Apt-1_Newburyport_MA_01950_M37565-05487
42.804649,-70.865608,Newburyport,MA,93 95 Lime St Unit 1-6,Newburyport,Newburyport,Newburyport,https://www.realtor.com/realestateandhomes-detail/93-95-Lime-St-Unit-1-6_Newburyport_MA_01950_M99047-26305
42.804221,-70.864348,Newburyport,MA,14 Allen St,Bresnahan,Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/14-Allen-St_Newburyport_MA_01950_M48067-96612
42.815765,-70.881667,Newburyport,MA,17 Carter St,Francis T Bresnahan,Nock,Newburyport High School,https://www.realtor.com/realestateandhomes-detail/17-Carter-St_Newburyport_MA_01950_M34936-82490
42.822854,-70.892501,Newburyport,MA,3 Parker Ridge Way Unit 3,Bresnahan,Nock Middle,Newburyport Hs,https://www.realtor.com/realestateandhomes-detail/3-Parker-Ridge-Way_Newburyport_MA_01950_M33989-52464
42.82152,-70.895147,Newburyport,MA,337 High St,Bresnahan,Nock/Molin,Newburyport High,https://www.realtor.com/realestateandhomes-detail/337-High-St_Newburyport_MA_01950_M30270-01092
42.809111,-70.869016,Newburyport,MA,23 Charter St Apt 3,Edward Molin,Ruppert Nock,Newburyport High,https://www.realtor.com/realestateandhomes-detail/23-Charter-St-Apt-3_Newburyport_MA_01950_M36769-42700
42.814301,-70.875623,Newburyport,MA,126 Merrimac St Unit 18,Bresnahan,Molin/Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/126-Merrimac-St-Unit-18_Newburyport_MA_01950_M34807-51208
42.830634,-70.90507,Newburyport,MA,36 Dorothy E Lucey Dr,Bresnahan,Nock/Molin,,https://www.realtor.com/realestateandhomes-detail/36-Dorothy-E-Lucey-Dr_Newburyport_MA_01950_M37089-30574
42.823628,-70.895888,Newburyport,MA,4 Upland Rd,Newburyport,Newburyport,Newburyport,https://www.realtor.com/realestateandhomes-detail/4-Upland-Rd_Newburyport_MA_01950_M40695-62362
42.811806,-70.874594,Newburyport,MA,102 Pleasant St Unit 102,Edward G. Molin Elem School,Rupert A Nock Middle School,Newburyport High School,https://www.realtor.com/realestateandhomes-detail/102-Pleasant-St_Newburyport_MA_01950_M47491-16973
42.804401,-70.865199,Newburyport,MA,12 Parsons St Unit 2,Bresnahan,Molin/Nock,,https://www.realtor.com/realestateandhomes-detail/12-Parsons-St-2_Newburyport_MA_01950_M40211-31861
42.805224,-70.862255,Newburyport,MA,1 Hancock St,Edward G. Molin Elementary Sc,Rupert A Nock Middle School,Newburyport High School,https://www.realtor.com/realestateandhomes-detail/1-Hancock-St_Newburyport_MA_01950_M43424-92774
42.812123,-70.875151,Newburyport,MA,7 Summer St Unit 7,Bresnahan,Ra Nock,,https://www.realtor.com/realestateandhomes-detail/7-Summer-St_Newburyport_MA_01950_M38902-27180
42.811977,-70.875015,Newburyport,MA,14-18 Market St,Bresnahan,Ra Nock,,https://www.realtor.com/realestateandhomes-detail/14-18-Market-St_Newburyport_MA_01950_M99937-86309
42.808282,-70.862041,Newburyport,MA,1 Salem St Unit 2,Bresnahan,Molin/Nock,Nbpt High,https://www.realtor.com/realestateandhomes-detail/13-Salem-St-2_Newburyport_MA_01950_M30377-70949
42.820779,-70.885234,Newburyport,MA,297 Merrimac St,Francis Bresnahan Edward Molin,Rupert Nock Middle School,Newburyport High School,https://www.realtor.com/realestateandhomes-detail/297-Merrimac-St_Newburyport_MA_01950_M40331-77688
42.808116,-70.869176,Newburyport,MA,52-54 Fair St Unit 2D,Newburyport,Newburyport,Newburyport,https://www.realtor.com/realestateandhomes-detail/52-54-Fair-St-Unit-2D_Newburyport_MA_01950_M95037-06653
42.818115,-70.882524,Newburyport,MA,1 Oakland St Apt 2,Bresnahan,,,https://www.realtor.com/realestateandhomes-detail/1-Oakland-St-Apt-2_Newburyport_MA_01950_M97879-21899
42.819321,-70.887652,Newburyport,MA,1 Beacon St,Bresnahan/Molin Upper Elem,Ra Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/1-Beacon-St_Newburyport_MA_01950_M38545-32463
42.820789,-70.910527,Newburyport,MA,6 Woodman Way Unit 403,Bresnahan/Molin,Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/6-Woodman-Way-Unit-403_Newburyport_MA_01950_M44100-23433
42.819292,-70.885943,Newburyport,MA,24 Woodland St,Francis T.Bresnahan Elementary,Rupert A. Nock Middle,Newburyport High School,https://www.realtor.com/realestateandhomes-detail/24-Woodland-St_Newburyport_MA_01950_M32413-54793
42.815209,-70.881219,Newburyport,MA,27 Warren St Apt 1,Newburyport,Newburyport,Newburyport,https://www.realtor.com/realestateandhomes-detail/27-Warren-St-Apt-1_Newburyport_MA_01950_M33667-79450
42.816933,-70.887773,Newburyport,MA,284 High St,Bresnahan Elementary School,Nock Middle School,Newburyport High School,https://www.realtor.com/realestateandhomes-detail/284-High-St_Newburyport_MA_01950_M42074-55460
42.808151,-70.817897,Newburyport,MA,5 Helena St,Bresnahan,Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/5-Helena-St_Newburyport_MA_01950_M44653-42415
42.811478,-70.86821,Newburyport,MA,30-32 Water St Unit 4,Bresnahan & Molin E.S.,Rupert A. Nock M.S.,Newburyport H.S.,https://www.realtor.com/realestateandhomes-detail/30-32-Water-St-Unit-4_Newburyport_MA_01950_M32233-11411
42.814301,-70.875623,Newburyport,MA,126 Merrimac St Unit 47,Molin Elementary,Nock Middle,Newburyport High,https://www.realtor.com/realestateandhomes-detail/126-Merrimac-St-Unit-47_Newburyport_MA_01950_M34032-00781
42.82491,-70.90783,Newburyport,MA,8 Hart Rd,Bresnahan,Knock,Nbpt,https://www.realtor.com/realestateandhomes-detail/8-Hart-Rd_Newburyport_MA_01950_M40087-81030
42.823208,-70.900814,Newburyport,MA,6 Storey Ave,Bresnahan,Rupert A. Nock,Newburyport Hs,https://www.realtor.com/realestateandhomes-detail/6-Storey-Ave_Newburyport_MA_01950_M43113-15642
42.805192,-70.858068,Newburyport,MA,17 Madison St,Bresnahan,Knock,Newburyport,https://www.realtor.com/realestateandhomes-detail/17-Madison-St_Newburyport_MA_01950_M48880-36366
42.818226,-70.879913,Newburyport,MA,266 Merrimac St Apt F,Bresnahan,Molin - Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/266-Merrimac-St-Apt-F_Newburyport_MA_01950_M40886-88623
42.816168,-70.881937,Newburyport,MA,13 Broad St,Bresnahan,Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/13-Broad-St_Newburyport_MA_01950_M32081-88104
42.811965,-70.893816,Newburyport,MA,138 Low St,Bresnahan,Nock Middle,Nbpt High,https://www.realtor.com/realestateandhomes-detail/138-Low-St_Newburyport_MA_01950_M34312-58184
42.819411,-70.899936,Newburyport,MA,42 Myrtle Ave,Bresnahan,Nock/Molin,,https://www.realtor.com/realestateandhomes-detail/42-Myrtle-Ave_Newburyport_MA_01950_M31490-47053
42.814301,-70.875623,Newburyport,MA,126 Merrimac St Unit 35,Molin Elementary School,Nock Middle School,Newburyport High School,https://www.realtor.com/realestateandhomes-detail/126-Merrimac-St-Unit-35_Newburyport_MA_01950_M37394-47529
42.808131,-70.867295,Newburyport,MA,11 Orange St Unit 2,Bresnahan,Rupert Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/11-Orange-St-2_Newburyport_MA_01950_M35377-49207
42.818666,-70.890879,Newburyport,MA,287 1/2 High St,Rupurt Nock,Bresnahan,Newburyport,https://www.realtor.com/realestateandhomes-detail/287-12-High-St_Newburyport_MA_01950_M45690-32438
42.803381,-70.853983,Newburyport,MA,33 Union St,Newburyport,Newburyport,Newburyport,https://www.realtor.com/realestateandhomes-detail/33-Union-St_Newburyport_MA_01950_M48548-32412
42.805202,-70.864098,Newburyport,MA,113 Prospect St Unit B,Bresnahan,Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/113-Prospect-St-B_Newburyport_MA_01950_M95597-26244
42.816393,-70.880932,Newburyport,MA,217 Merrimac St Unit 1,Bresnahan,Nock,,https://www.realtor.com/realestateandhomes-detail/217-Merrimac-St-1_Newburyport_MA_01950_M93114-14551
42.814301,-70.875623,Newburyport,MA,126 Merrimac St Unit 31,Bresnaham,Knock,Newburyport,https://www.realtor.com/realestateandhomes-detail/126-Merrimac-St-Unit-31_Newburyport_MA_01950_M40684-90760
42.808314,-70.865326,Newburyport,MA,10 Beck St,Newburyport,Newburyport,Newburyport,https://www.realtor.com/realestateandhomes-detail/10-Beck-St_Newburyport_MA_01950_M30688-84159
42.804222,-70.921739,Newburyport,MA,17 Lavalley Ln,Bresnahan,Molin/Nock,Newburyport High School,https://www.realtor.com/realestateandhomes-detail/17-Lavalley-Ln_Newburyport_MA_01950_M35951-94917
42.817195,-70.89115,Newburyport,MA,10 Rawson Hill Rd,Bresnahan/Rvcs,Nock/Molin,,https://www.realtor.com/realestateandhomes-detail/10-Rawson-Hill-Rd_Newburyport_MA_01950_M32393-05166
42.816853,-70.893368,Newburyport,MA,29 Columbus Ave,Bresnahan/Molin,Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/29-Columbus-Ave_Newburyport_MA_01950_M49525-80979
42.805496,-70.868231,Newburyport,MA,78 High St,Newburyport,Newburyport,Newburyport,https://www.realtor.com/realestateandhomes-detail/78-High-St_Newburyport_MA_01950_M49098-36943
42.820789,-70.910527,Newburyport,MA,6 Woodman Way Unit 122,Bresnahan,Nock/Molin,Newburyport,https://www.realtor.com/realestateandhomes-detail/6-Woodman-Way-Unit-122_Newburyport_MA_01950_M41702-61023
42.819097,-70.893363,Newburyport,MA,9 N Atkinson St,Newburyport,Newburyport,Newburyport,https://www.realtor.com/realestateandhomes-detail/9-N-Atkinson-St_Newburyport_MA_01950_M49690-89791
42.813423,-70.81672,Newburyport,MA,5 Harbor St,Bresnahan,Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/5-Harbor-St_Newburyport_MA_01950_M37636-60548
42.808229,-70.867488,Newburyport,MA,9 Orange St Apt 1,Bresnahan,Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/9-Orange-St-Apt-1_Newburyport_MA_01950_M40761-58097
42.805202,-70.864098,Newburyport,MA,111 Prospect St Unit A,Bresnahan,Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/111-Prospect-St-A_Newburyport_MA_01950_M99295-26662
42.814587,-70.880482,Newburyport,MA,22 Kent St Unit 1,Bresnahan,Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/22-Kent-St-1_Newburyport_MA_01950_M31900-02324
42.807728,-70.898851,Newburyport,MA,6 Doe Run Dr,Bresnahan,Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/6-Doe-Run-Dr_Newburyport_MA_01950_M38366-40959
42.808465,-70.867442,Newburyport,MA,14 Spring St,Bresnahan,Rupert Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/14-Spring-St_Newburyport_MA_01950_M49764-68448
42.813104,-70.876783,Newburyport,MA,129 Merrimac St Unit 16,Bresnaham & Molin Upper,Rupert Nock Middle,Newburyport Hs,https://www.realtor.com/realestateandhomes-detail/129-Merrimac-St-Unit-16_Newburyport_MA_01950_M46921-35940
42.804654,-70.864498,Newburyport,MA,7 Parsons St,Newburyport,Newburyport,Newburyport,https://www.realtor.com/realestateandhomes-detail/7-Parsons-St_Newburyport_MA_01950_M49885-79879
42.804419,-70.862657,Newburyport,MA,65 Bromfield St,Bresnahan,Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/65-Bromfield-St_Newburyport_MA_01950_M48590-43463
42.825361,-70.909311,Newburyport,MA,6 Boyd Dr,Bresnahan,Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/6-Boyd-Dr_Newburyport_MA_01950_M43067-17409
42.825185,-70.90566,Newburyport,MA,43 Ferry Rd,Brown,Nbpt,Nbpt,https://www.realtor.com/realestateandhomes-detail/43-Ferry-Rd_Newburyport_MA_01950_M37863-18241
42.81248,-70.88537,Newburyport,MA,6 Summit Pl,Bresnahan,Nock/Molin,,https://www.realtor.com/realestateandhomes-detail/6-Summit-Pl_Newburyport_MA_01950_M34272-33462
42.80903,-70.877181,Newburyport,MA,7 Vernon St,Bresnahan,Nock/Molin,Nbpt,https://www.realtor.com/realestateandhomes-detail/7-Vernon-St_Newburyport_MA_01950_M41739-50352
42.799867,-70.851456,Newburyport,MA,3 Riverview Dr,Newburyport,Newburyport,Newburyport,https://www.realtor.com/realestateandhomes-detail/3-Riverview-Dr_Newburyport_MA_01950_M40050-91702
42.803902,-70.872874,Newburyport,MA,141 State St Unit 2,Newburyport,Newburyport,Newburyport,https://www.realtor.com/realestateandhomes-detail/141-State-St-Unit-2_Newburyport_MA_01950_M43760-44931
42.825388,-70.899072,Newburyport,MA,9 Chase St,Bresnahan,Nock Middle,Nbpt High,https://www.realtor.com/realestateandhomes-detail/9-Chase-St_Newburyport_MA_01950_M34762-79294
42.817099,-70.885429,Newburyport,MA,30 Oakland St Unit 2,Bresnahan,Rupert Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/30-Oakland-St-2_Newburyport_MA_01950_M31030-01696
42.825849,-70.895226,Newburyport,MA,16 Plummer Ave,Bresnahan/Molin,Rupert Nock,Newburyport,https://www.realtor.com/realestateandhomes-detail/16-Plummer-Ave_Newburyport_MA_01950_M32808-93958
42.80796,-70.865881,Newburyport,MA,4 School St,Newburyport,Newburyport,Newburyport,https://www.realtor.com/realestateandhomes-detail/4-School-St_Newburyport_MA_01950_M35753-50543
42.820789,-70.910527,Newburyport,MA,6 Woodman Way Unit 121,,Nock,Newburyport High,https://www.realtor.com/realestateandhomes-detail/6-Woodman-Way-Unit-121_Newburyport_MA_01950_M30870-28638
42.816669,-70.892091,Newburyport,MA,14 Farrell St,Bresnahan,Molin,Newburyport,https://www.realtor.com/realestateandhomes-detail/14-Farrell-St_Newburyport_MA_01950_M32731-05376
42.82168,-70.896598,Newburyport,MA,347 High St,Newburyport,Newburyport,Newburyport,https://www.realtor.com/realestateandhomes-detail/347-High-St_Newburyport_MA_01950_M49754-99533
42.804699,-70.859252,Newburyport,MA,78 Purchase St,Newburyport,Newburyport,Newburyport,https://www.realtor.com/realestateandhomes-detail/78-Purchase-St_Newburyport_MA_01950_M42673-44059
42.340566,-71.200112,Newton,MA,14 Hampden Ter,Mason-Rice Elementary,Brown Middle School,Newton North Or South,https://www.realtor.com/realestateandhomes-detail/14-Hampden-Ter_Newton_MA_02459_M40735-33738
42.299451,-71.200435,Newton,MA,277 Nahanton St Unit 277,Memorial Spaulding,Oak Hill,Nshs,https://www.realtor.com/realestateandhomes-detail/277-Nahanton-St_Newton_MA_02459_M40304-61309
42.354156,-71.219317,Newton,MA,66 Randlett Park,H.Mann/Franklin,F.A. Day,Newton North,https://www.realtor.com/realestateandhomes-detail/66-Randlett-Park_Newton_MA_02465_M43333-24773
42.331192,-71.241221,Newton,MA,215 Dorset Rd,Angier,Brown,Nshs,https://www.realtor.com/realestateandhomes-detail/215-Dorset-Rd_Waban_MA_02468_M39445-58940
42.341813,-71.187991,Newton,MA,16 Lancaster Rd,Ward,Bigelow,North,https://www.realtor.com/realestateandhomes-detail/16-Lancaster-Rd_Newton_MA_02458_M33467-05796
42.344747,-71.239998,Newton,MA,123 Auburn St Unit 1,Williams,Brown,South,https://www.realtor.com/realestateandhomes-detail/123-Auburn-St-1_Auburndale_MA_02466_M42110-35221
42.359637,-71.229009,Newton,MA,46 Jerome Ave,Franklin,F.A. Day,Newton North Hs,https://www.realtor.com/realestateandhomes-detail/46-Jerome-Ave_Newton_MA_02465_M34696-54364
42.345957,-71.222044,Newton,MA,91 Hillside Ave,Peirce,,North,https://www.realtor.com/realestateandhomes-detail/91-Hillside-Ave_Newton_MA_02465_M49411-74635
42.352361,-71.246085,Newton,MA,285 Lexington St,Burr Elementary,Day School,Newton North,https://www.realtor.com/realestateandhomes-detail/285-Lexington-St_Auburndale_MA_02466_M33927-77873
42.348217,-71.207069,Newton,MA,377 Walnut St Unit 1,Cabot,,Newton North,https://www.realtor.com/realestateandhomes-detail/377-Walnut-St-1_Newtonville_MA_02460_M98079-15990
42.348273,-71.207057,Newton,MA,377 Walnut St,Cabot,,Newton North,https://www.realtor.com/realestateandhomes-detail/377-Walnut-St_Newton_MA_02460_M45282-07981
42.31559,-71.192967,Newton,MA,11 Haynes Rd,Countryside | Bowen (Buffer),Brown | Oakhill,Newton South High School,https://www.realtor.com/realestateandhomes-detail/11-Haynes-Rd_Newton_MA_02459_M36565-68959
42.333069,-71.162627,Newton,MA,25 Chestnut Hill Rd,Bowen/Ward,Oak Hill,Newton South,https://www.realtor.com/realestateandhomes-detail/25-Chestnut-Hill-Rd_Chestnut-Hill_MA_02467_M32032-28768
42.356125,-71.224731,Newton,MA,107 Adena Rd Unit 105,Franklin,Fa Day,Newton North,https://www.realtor.com/realestateandhomes-detail/105-107-Adena-Rd-Unit-105_Newton_MA_02465_M92037-29755
42.334032,-71.182009,Newton,MA,171 Hobart Rd,Ward,Bigelow,Nnhs,https://www.realtor.com/realestateandhomes-detail/171-Hobart-Rd_Newton_MA_02459_M44969-22259
42.310481,-71.196563,Newton,MA,21 Whittlesey Rd,Countryside Elementary,Brown Middle School,Newton South High School,https://www.realtor.com/realestateandhomes-detail/21-Whittlesey-Rd_Newton_MA_02459_M35396-68846
42.36133,-71.233242,Newton,MA,15 Noble St Unit 15,Franklin,F.A. Day,North,https://www.realtor.com/realestateandhomes-detail/15-Noble-St_Newton_MA_02465_M33230-00285
42.32182,-71.242714,Newton,MA,320 Quinobequin Rd,Angier,Brown,South,https://www.realtor.com/realestateandhomes-detail/320-Quinobequin-Rd_Waban_MA_02468_M49084-68436
42.301207,-71.169015,Newton,MA,292 Lagrange St Unit 292,Memorial-Spaulding,Oak Hill,Newton South High School,https://www.realtor.com/realestateandhomes-detail/292-Lagrange-St_Chestnut-Hill_MA_02467_M40961-12680
42.347435,-71.254814,Newton,MA,2239 Commonwealth Ave Unit 2239,Burr,,North,https://www.realtor.com/realestateandhomes-detail/2239-Commonwealth-Ave_Auburndale_MA_02466_M45266-61704
42.350298,-71.238676,Newton,MA,41 Murray Rd Unit 41,Burr,,North,https://www.realtor.com/realestateandhomes-detail/41-Murray-Rd_Newton_MA_02465_M41235-97123
42.339661,-71.2114,Newton,MA,514 Lowell Ave Unit 514,Cabot Elementary School,F. A. Day Middle School,Newton North High School,https://www.realtor.com/realestateandhomes-detail/514-Lowell-Ave_Newton_MA_02460_M42805-77873
42.342225,-71.187914,Newton,MA,17 Lancaster Rd,Ward,Bigelow,Newton North,https://www.realtor.com/realestateandhomes-detail/17-Lancaster-Rd_Newton_MA_02458_M33565-44005
42.344445,-71.186168,Newton,MA,81 Brackett Rd,Ward,Bigelow,North,https://www.realtor.com/realestateandhomes-detail/81-Brackett-Rd_Newton_MA_02458_M33890-02641
42.324513,-71.238987,Newton,MA,191 Waban Ave,Angier,Brown,Nshs,https://www.realtor.com/realestateandhomes-detail/191-Waban-Ave_Waban_MA_02468_M45873-71777
42.341003,-71.172153,Newton,MA,78 Waban Hill Rd N,Ward,Bigelow,Newton North,https://www.realtor.com/realestateandhomes-detail/78-Waban-Hill-Rd-N_Chestnut-Hill_MA_02467_M47611-68760
42.347691,-71.207259,Newton,MA,391 Walnut St Unit 5,Cabot,,North,https://www.realtor.com/realestateandhomes-detail/391-Walnut-St-Unit-5_Newton_MA_02460_M45566-27007
42.324484,-71.234686,Newton,MA,86 Waban Ave,Angier,Brown,South,https://www.realtor.com/realestateandhomes-detail/86-Waban-Ave_Waban_MA_02468_M44589-79232
42.311028,-71.225464,Newton,MA,30 Keefe Ave Unit 28,Countryside,Brown,Newton South,https://www.realtor.com/realestateandhomes-detail/28-30-Keefe-Ave-Unit-28_Newton_MA_02464_M91340-99199
